song_id,name,artist_name,album,duration_ms,track_number,artist_follower,album_popularity,artist_popularity,release_date,crawl_date,song_popularity,genres
4IJsVXbSeGPUrgwpVoHmlg,The Planet,BTS,The Planet,178156,1,72140505,58,87,12/5/2023,1/4/2024,64,"['k-pop', 'k-pop boy group', 'pop']"
4MTNimMDRyFZv37Thcktwa,God of Music,SEVENTEEN,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',205133,2,11087804,73,79,23/10/2023,1/4/2024,74,"['k-pop', 'k-pop boy group']"
3AOf6YEpxQ894FmrwI9k96,Super,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',200386,2,11087804,76,79,24/4/2023,1/4/2024,77,"['k-pop', 'k-pop boy group']"
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,Jimin,FACE,212241,3,7784876,88,81,24/3/2023,1/4/2024,90,['k-pop']
59hBR0BCtJsfIbV9VzCVAp,Set Me Free Pt.2,Jimin,Set Me Free Pt.2,200929,1,7784876,71,81,17/3/2023,1/4/2024,77,['k-pop']
3FWXkGqJx0giJzQNqkcK74,Invincible,tripleS,EVOLution <⟡>,197386,2,344760,51,56,11/10/2023,1/4/2024,50,['k-pop girl group']
6QCPweR3aP6nj7P43WpiZs,Rising,tripleS,ASSEMBLE,159933,3,344760,58,56,13/2/2023,1/4/2024,61,['k-pop girl group']
69CrOS7vEHIrhC2ILyEi0s,FLOWER,JISOO,ME,173134,1,3054994,70,66,31/3/2023,1/4/2024,73,['k-pop']
3ObPkJQAgjAhTwYvDhPrAW,Blue Hour,TOMORROW X TOGETHER,minisode1 : Blue Hour,209105,2,9712030,66,76,26/10/2020,1/4/2024,68,"['k-pop', 'k-pop boy group']"
4O7sUONPtqPBUKXuAMsoak,Can't We Just Leave the Monster Alive?,TOMORROW X TOGETHER,The Dream Chapter: MAGIC,230040,5,9712030,66,76,21/10/2019,1/4/2024,53,"['k-pop', 'k-pop boy group']"
62PYHGSDuYsoYU7yVsiBjD,ONE DREAM! Hi This is TOMORROW X TOGETHER,TOMORROW X TOGETHER,TOMORROW X TOGETHER - Live Set Experience audio liners,141998,1,9712030,32,76,13/12/2023,1/4/2024,26,"['k-pop', 'k-pop boy group']"
0YKzTMzgAXgQLpChiBRTlf,Drama,TOMORROW X TOGETHER,The Dream Chapter: ETERNITY,209563,1,9712030,64,76,18/5/2020,1/4/2024,55,"['k-pop', 'k-pop boy group']"
1lb61ya67YS87CtjYN0bil,No Rules,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,186076,6,9712030,71,76,31/5/2021,1/4/2024,60,"['k-pop', 'k-pop boy group']"
3RsEvBUaNT9MXqUvQVuK1G,Cat & Dog,TOMORROW X TOGETHER,The Dream Chapter: STAR,187573,4,9712030,65,76,4/3/2019,1/4/2024,62,"['k-pop', 'k-pop boy group']"
0b8iDslWbpO4t9dRrB2bAh,Moments TXT and MOA Make Together,TOMORROW X TOGETHER,TOMORROW X TOGETHER - Live Set Experience audio liners,45602,2,9712030,32,76,13/12/2023,1/4/2024,24,"['k-pop', 'k-pop boy group']"
0xYoex54K4r6Yjwl6QGZ6H,"MOA, Should We Run Away?",TOMORROW X TOGETHER,TOMORROW X TOGETHER - Live Set Experience audio liners,32797,3,9712030,32,76,13/12/2023,1/4/2024,26,"['k-pop', 'k-pop boy group']"
1rqb2FCXVn2HNL1afJEnTr,9 and Three Quarters (Run Away),TOMORROW X TOGETHER,The Dream Chapter: MAGIC,211866,2,9712030,66,76,21/10/2019,1/4/2024,65,"['k-pop', 'k-pop boy group']"
1Z8TPHiKeCUyClxV6WTTIf,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,202203,2,9712030,71,76,31/5/2021,1/4/2024,70,"['k-pop', 'k-pop boy group']"
1exxGxUMlJWD1h9YcE9YZH,Opening Sequence,TOMORROW X TOGETHER,minisode 2: Thursday's Child,177976,1,9712030,69,76,9/5/2022,1/4/2024,64,"['k-pop', 'k-pop boy group']"
44tTqUi3xi7E28QLzHVdUA,Anti-Romantic,TOMORROW X TOGETHER,The Chaos Chapter: FREEZE,215188,1,9712030,71,76,31/5/2021,1/4/2024,67,"['k-pop', 'k-pop boy group']"
3MAujXrgDD7eU4z9CeUACZ,Opening Greetings,TWICE,TWICE FAN MEETING [ONCE AGAIN] Live Experience Set audio liners,28875,1,19828409,23,81,30/10/2023,1/4/2024,7,"['k-pop', 'k-pop girl group', 'pop']"
0RDqNCRBGrSegk16Avfzuq,Talk that Talk,TWICE,BETWEEN 1&2,177466,1,19828409,71,81,26/8/2022,1/4/2024,73,"['k-pop', 'k-pop girl group', 'pop']"
5NcLyVjUgG0yfwHgr5t81w,MOONLIGHT SUNRISE,TWICE,MOONLIGHT SUNRISE,180320,1,19828409,59,81,20/1/2023,1/4/2024,66,"['k-pop', 'k-pop girl group', 'pop']"
2GyIdbieQXTsESCSdXyFt6,ONCE Go Go Go!,TWICE,TWICE FAN MEETING [ONCE AGAIN] Live Experience Set audio liners,9500,2,19828409,23,81,30/10/2023,1/4/2024,1,"['k-pop', 'k-pop girl group', 'pop']"
6gqHFc6BAAUkLdHTr7vlXZ,You In My Heart,TWICE,Twicetagram,208866,12,19828409,71,81,30/10/2017,1/4/2024,46,"['k-pop', 'k-pop girl group', 'pop']"
2gagYYY4R8QimbnFqd96ST,SAY SOMETHING,TWICE,Eyes Wide Open,247360,12,19828409,70,81,26/10/2020,1/4/2024,54,"['k-pop', 'k-pop girl group', 'pop']"
26OVhEqFDQH0Ij77QtmGP9,YES or YES,TWICE,YES or YES,237680,1,19828409,63,81,5/11/2018,1/4/2024,68,"['k-pop', 'k-pop girl group', 'pop']"
0GDyQYO18bFBlir7kiVfe1,Are you ready to shake your Candybong?,TWICE,TWICE FAN MEETING [ONCE AGAIN] Live Experience Set audio liners,58000,3,19828409,23,81,30/10/2023,1/4/2024,26,"['k-pop', 'k-pop girl group', 'pop']"
5Emeq1EcoNeA7WR3Lh1ZZG,BDZ (Korean Version),TWICE,"The year of ""YES""",196320,9,19828409,48,81,12/12/2018,1/4/2024,35,"['k-pop', 'k-pop girl group', 'pop']"
2WbPwJecNQbOHTaDBcgugt,"Happy 8th Anniversary, TWICE",TWICE,TWICE FAN MEETING [ONCE AGAIN] Live Experience Set audio liners,18000,4,19828409,23,81,30/10/2023,1/4/2024,0,"['k-pop', 'k-pop girl group', 'pop']"
6vNuROBEjUNa18Tik5lNzF,Precious Love,TWICE,Page Two,230800,2,19828409,62,81,25/4/2016,1/4/2024,48,"['k-pop', 'k-pop girl group', 'pop']"
6r6VsO71vavKyhQ6MQyCJp,Surprise Event,TWICE,TWICE FAN MEETING [ONCE AGAIN] Live Experience Set audio liners,13687,5,19828409,23,81,30/10/2023,1/4/2024,0,"['k-pop', 'k-pop girl group', 'pop']"
70t7Q6AYG6ZgTYmJWcnkUM,I AM,IVE,I've IVE,183853,2,3848533,77,74,10/4/2023,1/4/2024,79,['k-pop girl group']
0LMdtBOxbVgrYoA4n0Vwvv,ROYAL,IVE,LOVE DIVE,206226,2,3848533,70,74,5/4/2022,1/4/2024,60,['k-pop girl group']
2avdbiswb0d5AFmyyz68xP,Blue Blood,IVE,I've IVE,167546,1,3848533,77,74,10/4/2023,1/4/2024,61,['k-pop girl group']
4mZ5fyd8RraYjJ2S1S670a,WELCOME TO 'SHOW WHAT i HAVE',IVE,IVE WORLD TOUR 'SHOW WHAT I HAVE' Live Experience Set audio liners,67000,1,3848533,37,74,18/10/2023,1/4/2024,34,['k-pop girl group']
171vXOYrexGMVNEMA5rs00,Heroine,IVE,I've IVE,171466,5,3848533,77,74,10/4/2023,1/4/2024,56,['k-pop girl group']
3cw6T3OEgqLiqEDLDQPSnE,Cherish,IVE,I've IVE,194680,10,3848533,77,74,10/4/2023,1/4/2024,58,['k-pop girl group']
7n2FZQsaLb7ZRfRPfEeIvr,ELEVEN,IVE,ELEVEN,178453,1,3848533,67,74,1/12/2021,1/4/2024,73,['k-pop girl group']
3dZEGZsoEizlBcMya5MuFo,"DIVE, You are shining",IVE,IVE WORLD TOUR 'SHOW WHAT I HAVE' Live Experience Set audio liners,13880,2,3848533,37,74,18/10/2023,1/4/2024,1,['k-pop girl group']
3L7pilDxJhZz1fP6t4D9P9,Shine With Me,IVE,I've IVE,224746,11,3848533,77,74,10/4/2023,1/4/2024,56,['k-pop girl group']
0CZGnjP0XR8t8k2Wg3j1UD,About Shine With Me,IVE,IVE WORLD TOUR 'SHOW WHAT I HAVE' Live Experience Set audio liners,32030,3,3848533,37,74,18/10/2023,1/4/2024,33,['k-pop girl group']
6ezYHltHYhuJckdCsYsRJI,Either Way,IVE,Either Way,166946,1,3848533,60,74,25/9/2023,1/4/2024,66,['k-pop girl group']
0dRSOmb7pqkkmjXCu5BYbe,Lips,IVE,I've IVE,181400,4,3848533,77,74,10/4/2023,1/4/2024,61,['k-pop girl group']
5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,BLACKPINK,BORN PINK,186964,1,48206579,73,81,15/9/2022,1/4/2024,74,"['k-pop', 'k-pop girl group', 'pop']"
1mFpMoeZfkIqtqW2AfQ8ba,THE GIRLS - BLACKPINK THE GAME OST,BLACKPINK,THE GIRLS (BLACKPINK THE GAME OST),162000,1,48206579,64,81,25/8/2023,1/4/2024,71,"['k-pop', 'k-pop girl group', 'pop']"
7gRFDGEzF9UkBV233yv2dc,Shut Down,BLACKPINK,BORN PINK,175889,2,48206579,73,81,15/9/2022,1/4/2024,72,"['k-pop', 'k-pop girl group', 'pop']"
69CrOS7vEHIrhC2ILyEi0s,FLOWER,JISOO,ME,173134,1,3054994,70,66,31/3/2023,1/4/2024,73,['k-pop']
4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,THE ALBUM,182956,1,48206579,79,81,2/10/2020,1/4/2024,81,"['k-pop', 'k-pop girl group', 'pop']"
2pn8dNVSpYnAtlKFC8Q0DJ,On The Ground,ROSÉ,R,168085,1,5896316,68,65,12/3/2021,1/4/2024,70,['k-pop']
1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,BLACKPINK,THE ALBUM,201122,3,48206579,79,81,2/10/2020,1/4/2024,71,"['k-pop', 'k-pop girl group', 'pop']"
2wVDWtLKXunswWecARNILj,SOLO,JENNIE,SOLO,169566,1,5899265,67,79,12/11/2018,1/4/2024,73,['k-pop']
4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,BLACKPINK,THE ALBUM,194765,5,48206579,79,81,2/10/2020,1/4/2024,71,"['k-pop', 'k-pop girl group', 'pop']"
7qmvLmX9tyaTiBAVNI6YEn,PLAYING WITH FIRE,BLACKPINK,SQUARE TWO,197288,1,48206579,71,81,1/11/2016,1/4/2024,74,"['k-pop', 'k-pop girl group', 'pop']"
4lQsB3ERTWSNaAN1IkuNRl,DDU-DU DDU-DU,BLACKPINK,SQUARE UP,211350,1,48206579,70,81,15/6/2018,1/4/2024,71,"['k-pop', 'k-pop girl group', 'pop']"
4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,BLACKPINK,As If It's Your Last,213264,1,48206579,70,81,22/6/2017,1/4/2024,76,"['k-pop', 'k-pop girl group', 'pop']"
3TiRsUuQKPBwqq8Ly0NnC2,Rainbow,Dancing Queens On the Road,Dancing Queens On the Road (Original Soundtrack),188413,1,609,23,10,10/8/2023,1/4/2024,25,['k-pop']
6qNBrSPzqN16Q7JFCtIzbL,Rainbow - Instrumental,Dancing Queens On the Road,Dancing Queens On the Road (Original Soundtrack),188426,4,609,23,10,10/8/2023,1/4/2024,9,['k-pop']
74lL6IQ7dl0a6dnkZhWg9Q,LAST KISS,Kim Wan-sun,Dancing Queens On the Road (Original Soundtrack),180093,2,5994,23,26,10/8/2023,1/4/2024,16,"['classic korean pop', 'korean city pop']"
6mXpEwJ8ARELYKbrE4OfSH,LAST KISS - Instrumental,Kim Wan-sun,Dancing Queens On the Road (Original Soundtrack),180093,5,5994,23,26,10/8/2023,1/4/2024,6,"['classic korean pop', 'korean city pop']"
2MX61OLgShBFyJGkw08MBl,리듬속의 그 춤을 - Remake Version,Kim Wan-sun,S & Remake,305600,2,5994,10,26,23/7/2002,1/4/2024,12,"['classic korean pop', 'korean city pop']"
5jC79ieaO9VDbNgq1nb0CV,It's a good day,Kim Wan-sun,The Original,203264,3,5994,22,26,17/4/2017,1/4/2024,11,"['classic korean pop', 'korean city pop']"
0fGbon58TJAGc3wNRkAUKV,Piero laughs at us,Kim Wan-sun,Piero laughs at us,206710,3,5994,25,26,1/12/1990,1/4/2024,30,"['classic korean pop', 'korean city pop']"
75krNbojMdKWVY5CneE3H4,Tonight,Kim Wan-sun,Kim Wan Sun 1st Album : Last Story- Tonight,241949,2,5994,11,26,11/4/1986,1/4/2024,14,"['classic korean pop', 'korean city pop']"
7inQDe2WZMQ7HLHBbdMFN4,Let's forget it,Kim Wan-sun,The Original,271387,13,5994,22,26,17/4/2017,1/4/2024,27,"['classic korean pop', 'korean city pop']"
5rtSUuJx5VMaG88z9YEJUa,Magic carpet ride,JAURIM,"Jaurim, The Wonder Land",213933,2,73509,25,40,4/7/2000,1/4/2024,28,"['k-indie', 'k-rock']"
7JExsx3xFQhEs63fP0V7Xu,Song of Ha Ha Ha,JAURIM,All You Need Is Love,194706,2,73509,28,40,15/10/2004,1/4/2024,25,"['k-indie', 'k-rock']"
5VgjKdEj2Ppv8bSXG3GWlY,"Hey, Hey, Hey",JAURIM,Jaurim 'True' Live (Live),175080,13,73509,16,40,1/6/2006,1/4/2024,19,"['k-indie', 'k-rock']"
6JmBoeynRCVZ7Cak563VqQ,I'm my fan,JAURIM,Jaurim 04,277226,7,73509,19,40,6/9/2002,1/4/2024,21,"['k-indie', 'k-rock']"
4A8Mh04VLJHq9f8dew1FsL,our song,JAURIM,HAPPY 25th JAURIM,458464,9,73509,31,40,1/7/2022,1/4/2024,14,"['k-indie', 'k-rock']"
6ZpOLjmneyTh2apv5wzMqr,STAY WITH ME,JAURIM,LOVE FOREVER,198906,3,73509,29,40,26/11/2021,1/4/2024,29,"['k-indie', 'k-rock']"
6r0hfhaITECuZrEQTfrTLT,있지,JAURIM,자우림,218426,4,73509,31,40,22/6/2018,1/4/2024,34,"['k-indie', 'k-rock']"
0lyqOQHPupP6ruQ0f263WJ,"I am sorry, I hate you",JAURIM,Lovers,235173,2,73509,25,40,1/11/1998,1/4/2024,28,"['k-indie', 'k-rock']"
3DmDPYRQYdYE5gWf2DiKn2,"스물다섯, 스물하나",JAURIM,"Goodbye, grief.",284720,6,73509,49,40,14/10/2013,1/4/2024,55,"['k-indie', 'k-rock']"
0spPlZg9yHPFMSTnFY8Tje,영원히 영원히,JAURIM,자우림,236186,5,73509,31,40,22/6/2018,1/4/2024,26,"['k-indie', 'k-rock']"
4kMLshVJfNm7pOBX6Eh0Yb,LOST,Guckkasten,FRAME,296020,15,24787,20,22,26/11/2014,1/4/2024,10,"['k-indie', 'k-rock']"
1aUPCCVLOhZ7eOTnqW0XQb,FAUST,Guckkasten,Guckkasten,381560,4,24787,25,22,20/4/2010,1/4/2024,11,"['k-indie', 'k-rock']"
3AOf6YEpxQ894FmrwI9k96,Super,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',200386,2,11087804,76,79,24/4/2023,1/4/2024,77,"['k-pop', 'k-pop boy group']"
7BiEgR5r0yMmFoWC9kOTGf,DON QUIXOTE,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',172360,3,11087804,75,79,27/5/2022,1/4/2024,67,"['k-pop', 'k-pop boy group']"
19t5GSN3XsLB7UOsZD8Fwv,CLAP,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",167797,4,11087804,68,79,6/11/2017,1/4/2024,66,"['k-pop', 'k-pop boy group']"
6Upu6yjkdi0DVI8E3IBZEU,Don't Wanna Cry,SEVENTEEN,SEVENTEEN 4th Mini Album ‘Al1’,203426,1,11087804,65,79,22/5/2017,1/4/2024,68,"['k-pop', 'k-pop boy group']"
3BH6NCLS1s6ASMONZsJ7KT,Hello from SEVENTEEN,SEVENTEEN,SEVENTEEN TOUR 'FOLLOW' live experience set audio liners,91500,1,11087804,41,79,3/8/2023,1/4/2024,35,"['k-pop', 'k-pop boy group']"
3tgWMPOY4stCdKYj5NjrAe,F*ck My Life,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',202280,1,11087804,76,79,24/4/2023,1/4/2024,66,"['k-pop', 'k-pop boy group']"
7cbZIBLhfD9taMBgEsIhIp,THANKS,SEVENTEEN,SEVENTEEN SPECIAL ALBUM 'DIRECTOR'S CUT’,213072,2,11087804,61,79,5/2/2018,1/4/2024,61,"['k-pop', 'k-pop boy group']"
7v8v911KfBuFkqXvuDOtNm,Dust,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',165320,5,11087804,76,79,24/4/2023,1/4/2024,63,"['k-pop', 'k-pop boy group']"
2NvrIHgujKttUQyx2uUMY9,Pinwheel,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",219029,8,11087804,68,79,6/11/2017,1/4/2024,59,"['k-pop', 'k-pop boy group']"
6FdIEgj8ErhkOHbtB6aqFF,HIGHLIGHT,SEVENTEEN,Seventeen 3rd Mini Album ’Going Seventeen’,225302,3,11087804,65,79,5/12/2016,1/4/2024,55,"['k-pop', 'k-pop boy group']"
3acGHJqr9xU1cnCEfLX1Lx,I Don't Understand But I Luv U,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',209800,4,11087804,76,79,24/4/2023,1/4/2024,69,"['k-pop', 'k-pop boy group']"
6c5ccrEzRtGQdIM04xNtSI,Back it up,SEVENTEEN,An Ode,187746,8,11087804,66,79,16/9/2019,1/4/2024,55,"['k-pop', 'k-pop boy group']"
7nxoUuqcsDfv3PsPGeciWy,Tell Me It's Not a Dream,10CM,"Queen of Tears (Original Television Soundtrack), Pt.2",235506,1,572710,58,58,16/3/2024,1/4/2024,62,['korean pop']
69Bx1c9Hzv7IZGkLyFCeMw,Hold Me Back,HEIZE,"Queen of Tears (Original Television Soundtrack), Pt.3",232026,1,1148029,58,60,17/3/2024,1/4/2024,64,"['k-pop', 'korean pop', 'korean r&b']"
0CExKnGUdMZkttFmZAuwdr,Count On Me,NINGNING,"The Midnight Studio, Pt. 1 (Original Soundtrack)",197560,1,165482,45,47,12/3/2024,1/4/2024,51,['k-pop']
1amowbJ9HHFFSFdg2ubM7G,The Reasons of My Smiles,BSS,"Queen of Tears (Original Television Soundtrack), Pt.1",213773,1,625057,63,61,10/3/2024,1/4/2024,69,['k-pop']
0LDUgztmj4MrekZcgx5FrY,내겐 아무 소원 남아있지 않아요,"Car, the garden",내 남편과 결혼해줘 OST Part 3,256084,1,174618,43,50,15/1/2024,1/4/2024,49,"['k-indie', 'korean pop']"
1UCIegzDnHhiMmjNB2BLml,Actually I Love You,Junggigo,Doctor Slump (Original Television Soundtrack) Pt.4,225720,1,104623,42,50,24/2/2024,1/4/2024,48,['korean r&b']
1Q3tnb61e6kz7J9QAEcBI7,Sky View ('No Way Home' Original Soundtrack),SUNNY,Sky View ('No Way Home' Original Soundtrack),182986,1,34183,33,35,26/2/2024,1/4/2024,39,['k-pop']
1BvWybrWuF4oMpGZC5SQ2L,Peach Tree,Roy Kim,"Captivating the King, Pt. 4 (Original Soundtrack)",224413,1,265864,40,51,18/2/2024,1/4/2024,46,['korean pop']
0FT9NEMK3ndpjPNFwfOSjh,The Way to love myself,CHEN,Doctor Slump (Original Television Soundtrack) Pt.3,209877,1,1549316,50,57,10/2/2024,1/4/2024,56,['k-pop']
5etL1HnenGPok82iWKWWn1,Candle On The Water,jeebanoff,남과여 OST Part 5,242866,1,153700,32,41,16/2/2024,1/4/2024,38,['korean r&b']
3iclBTy2seRGoHq71GCJ6e,To. Me,Bernard Park,FlexxCop OST Part.3 (Soundtrack),246720,1,11484,33,28,16/2/2024,1/4/2024,39,['k-pop ballad']
4uBkLFdqwsKI7Mn3QE0k0Z,Lemon,YOO YEONJUNG,브랜딩 인 성수동 OST Part.2,231546,1,2455,31,22,15/2/2024,1/4/2024,37,['k-pop']
66VUcyKcFpi3Ks0HW9jjgt,Wego Wego,Xdinary Heroes,Wego Wego (Killer Peter X Xdinary Heroes) [Original Webtoon Soundtrack],188146,1,995202,47,58,8/3/2024,1/4/2024,53,['k-pop boy group']
0XGWWHxYoXtlv13HAAG0uW,The rose of Versailles (Original Soundtrack from the Webtoon The Siren : Becoming the Villain′s Family),FTISLAND,The rose of Versailles (Original Soundtrack from the Webtoon The Siren : Becoming the Villain's Family),239826,1,466701,33,48,14/3/2024,1/4/2024,38,"['k-pop', 'k-pop boy group', 'k-rock']"
3jFz8MinepMJRlKkW1QMnj,MAY LILY,LEESEO,I'm the Queen in This Life (Original Soundtrack) Part.1,181333,1,7446,43,35,22/2/2024,1/4/2024,49,['k-pop']
10mZOfUMXYsXVTGuxp69O3,Starlight,JINI,Starlight (No Office Romance! X JINI) (Original Webtoon Soundtrack),165293,1,113791,26,39,25/1/2024,1/4/2024,32,['k-pop']
5FNR1Ly5BCFQddWcth5RzP,You let me live as myself,Lydia,사랑도 없이 결혼 OST Part.9 (Soundtrack),195351,1,348,19,17,10/2/2024,1/4/2024,25,['k-pop ballad']
0Zkk3Q2dAGrpaUt7v5d5h4,Let's meet again,Han Dong Geun,Let's meet again (Original Soundtrack from the Webtoon A Not So Fairy Tale),226680,1,60658,22,36,29/1/2024,1/4/2024,28,"['k-pop ballad', 'korean pop']"
4wioWVD9Ob0c4M0VTFh3XX,I miss you like crazy,Lee Dong Yoon,"여기 보세요, 마왕님! OST Part.5 (Soundtrack)",229891,1,95,17,11,28/1/2024,1/4/2024,23,['k-pop']
1uNH9a0QFOFZsPUU7B2oxz,Fox Rain (The Moon during the Day),CHUU,Fox Rain (The Moon during the Day),241586,1,222149,35,46,3/1/2024,1/4/2024,41,['k-pop']
0KngKTAh6HAlvAWp1rmmrj,Is it all right,Ran,"사랑도 없이 결혼 (Original Soundtrack), Pt1",253218,1,192,14,8,19/12/2023,1/4/2024,19,['k-pop']
6tb0S6rSzgrf5sgeUPL8sr,Draw,TAEMIN,Draw (No Office Romance! X TAEMIN) (Original Webtoon Soundtrack),243866,1,2943901,32,63,28/11/2023,1/4/2024,38,['k-pop']
3dFiJSq3woyVfZtUoJQ9pq,A Beautiful Farewell,CHUU,A Beautiful Farewell - I am Re:Born #1,250211,1,222149,25,46,10/12/2023,1/4/2024,31,['k-pop']
36f33KsYnm7t22yBhzqElq,Meeting (The Moon during the Day) [2023 Remake],FTISLAND,Meeting (The Moon during the Day) [2023 Remake],255693,1,466701,24,48,10/12/2023,1/4/2024,30,"['k-pop', 'k-pop boy group', 'k-rock']"
5OoCEI2vGmu6PgHVuJNxPE,In my memory,SEULGI,Doctor Slump (Original Television Soundtrack),205133,1,1119328,36,56,19/3/2024,1/4/2024,28,['k-pop']
4R3q6mhMcnOs2153eEXyJg,Not alone,HYNN,Doctor Slump (Original Television Soundtrack),252693,2,37894,36,42,19/3/2024,1/4/2024,25,"['k-pop ballad', 'korean pop']"
3Xezhc8hxERrhqKVqXnEet,The Way to love myself,CHEN,Doctor Slump (Original Television Soundtrack),209877,3,1549316,36,57,19/3/2024,1/4/2024,23,['k-pop']
4RpmwBJrJ8RDXqkJGnQFw9,Actually I Love You,Junggigo,Doctor Slump (Original Television Soundtrack),225720,4,104623,36,50,19/3/2024,1/4/2024,21,['korean r&b']
53hqzUWPq09REePzHx3niD,Love Is,DAYOUNG,Doctor Slump (Original Television Soundtrack),191413,5,1893,36,27,19/3/2024,1/4/2024,20,"['k-pop', 'pop']"
72fp8fS7GyTysIGrvpXGP2,Lean On Me,Park Hyungsik,Doctor Slump (Original Television Soundtrack),206986,6,95045,36,38,19/3/2024,1/4/2024,24,"['korean ost', 'korean pop']"
3bZeuqjfVb0kXMy2xrGcux,Title Of Doctor Slump,Jung Se Rin,Doctor Slump (Original Television Soundtrack),35013,7,97,36,15,19/3/2024,1/4/2024,22,"['k-pop', 'pop']"
3QZNtDyvL1h1MVLVHSsNOM,How To Remember Pain Briefly And Memories Long,Jung Se Rin,Doctor Slump (Original Television Soundtrack),267186,8,97,36,15,19/3/2024,1/4/2024,20,"['k-pop', 'pop']"
5xl8wrcm1dXz7t9bLvZCz4,You’re The Reason I Can Hold Out,Jung Se Rin,Doctor Slump (Original Television Soundtrack),161786,9,97,36,15,19/3/2024,1/4/2024,20,"['k-pop', 'pop']"
0RwMKAH1M0rHxYxcriCKwV,A Fearless Woman,No Yoo Rim,Doctor Slump (Original Television Soundtrack),137853,10,70,36,7,19/3/2024,1/4/2024,15,"['k-pop', 'pop']"
6BtAMVpQonzgU7P6mPdCE9,I Can't Believe I'm Not First Place,Jung Se Rin,Doctor Slump (Original Television Soundtrack),163760,11,97,36,15,19/3/2024,1/4/2024,13,"['k-pop', 'pop']"
6yCy9RlFFmnMBCWnIL5qzY,Study Bulldozer,심희진,Doctor Slump (Original Television Soundtrack),121546,12,14,36,6,19/3/2024,1/4/2024,13,"['k-pop', 'pop']"
4y9zjP4MBv3wh5OCHaQn3L,All Blue,Heon Seo,"EXchange3, Pt. 8 (Original Soundtrack)",173548,1,4790,44,34,8/3/2024,1/4/2024,49,"['k-pop', 'pop']"
5UVjsP0P1fqopW6RQpzlmF,How We Do?,SHIRT,"EXchange3, Pt. 8 (Original Soundtrack)",156923,2,3751,44,36,8/3/2024,1/4/2024,33,"['k-pop', 'pop']"
3FrggknqN4dJmFRWVJznO0,Let the star shine us again,Lim Seul Ong,"EXchange3, Pt. 7 (Original Soundtrack)",223493,1,5713,31,31,1/3/2024,1/4/2024,37,['korean pop']
1vGB8HUVBeNOA6sc85mA9r,We′re done - Female Version,DEW,"EXchange3, Pt. 6 (Original Soundtrack)",219133,1,180,41,24,2/2/2024,1/4/2024,41,"['k-pop', 'pop']"
6qVUKzPl26tVWcF9pFuOhK,We′re done - Female Version [Instrumental],DEW,"EXchange3, Pt. 6 (Original Soundtrack)",219146,2,180,41,24,2/2/2024,1/4/2024,15,"['k-pop', 'pop']"
0UdRL0sybVncgyKWkxvs13,We′re done - Male Version,4BOUT,"EXchange3, Pt. 6 (Original Soundtrack)",223733,3,12553,41,30,2/2/2024,1/4/2024,34,['korean r&b']
3lSwBtHxDPhuyrES2mReaa,We′re done - Male Version [Instrumental],4BOUT,"EXchange3, Pt. 6 (Original Soundtrack)",223720,4,12553,41,30,2/2/2024,1/4/2024,13,['korean r&b']
19ZwZEe3UzSEGeuPSHz6g6,Competitor,Choi Jung In,"EXchange3, Pt. 6 (Original Soundtrack)",86826,5,1224,41,25,2/2/2024,1/4/2024,24,"['k-pop', 'pop']"
0Gq2hTH64bxGh1FSVO9IE3,Unpredictable,ABOPF,"EXchange3, Pt. 6 (Original Soundtrack)",137013,6,50,41,10,2/2/2024,1/4/2024,26,"['k-pop', 'pop']"
6Z0Sf6Xj2vaYmxPF5Qa8zk,Word,INNI,"EXchange3, Pt. 6 (Original Soundtrack)",179040,7,655,41,17,2/2/2024,1/4/2024,23,"['k-pop', 'pop']"
6YDAlZqFl2yuhxH87sXPD7,Everything,INNI,"EXchange3, Pt. 6 (Original Soundtrack)",104293,8,655,41,17,2/2/2024,1/4/2024,21,"['k-pop', 'pop']"
7a22Dp25fnBTmbB9z4oSyy,Decision,Choi Jung In,"EXchange3, Pt. 6 (Original Soundtrack)",104386,9,1224,41,25,2/2/2024,1/4/2024,24,"['k-pop', 'pop']"
68gQD3kc5fkO2t64UhwH4s,Luminous Conatus,ALi,Maestra (Original Television Soundtrack) Pt. 6,189657,1,7444,25,28,14/1/2024,1/4/2024,23,"['k-pop', 'korean worship']"
