db.pubDate,db.artist,db.song_name,db.yturl,db.type,db.release,spotify.track.id,spotify.track.href,spotify.track.name,spotify.track.popularity,spotify.track.duration_ms,spotify.track.track_number,spotify.album.id,spotify.album.name,spotify.album.type,spotify.album.release_date,spotify.album.total_tracks,spotify.album.href,spotify.album.popularity,spotify.album.genres,spotify.artist.id,spotify.artist.name,spotify.artist.href,spotify.artist.popularity,spotify.artist.followers,spotify.artist.genres
2024-01-04,The Boyz,Honey (Special Unit),https://youtu.be/JEqSqfAXN4g,Boy,Minor,6GICR3XCKLGs1llkGTo17f,https://api.spotify.com/v1/tracks/6GICR3XCKLGs1llkGTo17f,Waiting For You,53.0,266004.0,10.0,40Z8f0FLhVboUdBqnlHiJp,22,album,2022-08-18,11.0,https://api.spotify.com/v1/albums/40Z8f0FLhVboUdBqnlHiJp,46.0,,5jTFNkoZebPnX90CbB3F2A,MONO,https://api.spotify.com/v1/artists/5jTFNkoZebPnX90CbB3F2A,45.0,677429.0,v-pop
2024-01-04,ICHILLIN',Bite Me (Vertical Video),https://youtu.be/q-Xma1bC34M,Girl,Major,5LQpQ6SDeaz6SIkR0lvsoC,https://api.spotify.com/v1/tracks/5LQpQ6SDeaz6SIkR0lvsoC,đưa em về nhàa,62.0,240000.0,1.0,1ds7bOlVzPrP64m8Fyz1Tk,đưa em về nhàa,single,2023-04-24,1.0,https://api.spotify.com/v1/albums/1ds7bOlVzPrP64m8Fyz1Tk,49.0,,6d0dLenjy5CnR5ZMn2agiV,GREY D,https://api.spotify.com/v1/artists/6d0dLenjy5CnR5ZMn2agiV,58.0,305085.0,v-pop
2024-01-03,Kim Jonghyeon,Motto,https://youtu.be/uQfJ5bzGxAY,Boy Solo,Major,4pP9r6Bjx5XxPP4TI3JKIl,https://api.spotify.com/v1/tracks/4pP9r6Bjx5XxPP4TI3JKIl,MOTTO,28.0,168314.0,2.0,3tjxCmGQTFo3Dg3hytdLMg,Brilliant Seasons,single,2024-01-03,6.0,https://api.spotify.com/v1/albums/3tjxCmGQTFo3Dg3hytdLMg,18.0,,0xJDnPkh9zb3YWOpMqkXWM,KIM JONGHYEON,https://api.spotify.com/v1/artists/0xJDnPkh9zb3YWOpMqkXWM,13.0,6964.0,
2024-01-02,ATEEZ,"MATZ (Hongjoong, Seongho)",https://youtu.be/3PA5FG1NX9U,Boy,Minor,0dykfdABsJdew8CBVnnkCB,https://api.spotify.com/v1/tracks/0dykfdABsJdew8CBVnnkCB,"MATZ (HONGJOONG, SEONGHWA)",61.0,206565.0,8.0,1r0F1EzzNOaJyB7U0Jp5RH,THE WORLD EP.FIN : WILL,album,2023-12-01,12.0,https://api.spotify.com/v1/albums/1r0F1EzzNOaJyB7U0Jp5RH,66.0,,68KmkJeZGfwe1OUaivBa2L,ATEEZ,https://api.spotify.com/v1/artists/68KmkJeZGfwe1OUaivBa2L,69.0,3914507.0,"k-pop, k-pop boy group"
2024-01-02,TWS,Oh Mymy : 7s,https://youtu.be/YPg1sA0qNpo,Boy,Minor,0oasRG0i7nOHdj6sIe6B80,https://api.spotify.com/v1/tracks/0oasRG0i7nOHdj6sIe6B80,Oh Mymy : 7s,62.0,189973.0,1.0,4JxcTD9gDjCRbZPhDVoD40,Oh Mymy : 7s,single,2024-01-02,1.0,https://api.spotify.com/v1/albums/4JxcTD9gDjCRbZPhDVoD40,49.0,,4GgBKgxhc649frZDHcXIEz,TWS,https://api.spotify.com/v1/artists/4GgBKgxhc649frZDHcXIEz,58.0,265343.0,5th gen k-pop
2024-01-01,ITZY,Mr. Vampire,https://youtu.be/VkIEfqHFNkU,Girl,Minor,3uI6jqO0fFBoFryc8SJOXw,https://api.spotify.com/v1/tracks/3uI6jqO0fFBoFryc8SJOXw,Mr. Vampire,66.0,170080.0,3.0,3cm3EkNQLpKu58btSJT7fz,BORN TO BE,album,2024-01-08,10.0,https://api.spotify.com/v1/albums/3cm3EkNQLpKu58btSJT7fz,66.0,,2KC9Qb60EaY0kW4eH68vr3,ITZY,https://api.spotify.com/v1/artists/2KC9Qb60EaY0kW4eH68vr3,69.0,7235619.0,"k-pop, k-pop girl group"
2024-01-01,DXMON,Burn Up,https://youtu.be/N20v3Xc6kH4,Boy,Minor,6MuGKATZWdlxekc6lPRXVW,https://api.spotify.com/v1/tracks/6MuGKATZWdlxekc6lPRXVW,Burn Up,45.0,221163.0,1.0,07zQHX9EnO2n2hg3SFVF5S,BURN UP,single,2024-01-01,1.0,https://api.spotify.com/v1/albums/07zQHX9EnO2n2hg3SFVF5S,32.0,,3696Y4dRCxairFC7sQAuI4,DXMON,https://api.spotify.com/v1/artists/3696Y4dRCxairFC7sQAuI4,32.0,31177.0,5th gen k-pop
2023-12-31,Siyeon (Dreamcatcher),Start Over,https://youtu.be/YlNQFvpjwYU,Girl Solo,Major,768KlydT4yrIXzMdLHUGv7,https://api.spotify.com/v1/tracks/768KlydT4yrIXzMdLHUGv7,start over,38.0,217360.0,1.0,2G0J27YTZOUqjuUJc1f8gW,start over,single,2023-12-31,2.0,https://api.spotify.com/v1/albums/2G0J27YTZOUqjuUJc1f8gW,25.0,,5iKOmg1wFizVwajKeiyzvf,SIYEON,https://api.spotify.com/v1/artists/5iKOmg1wFizVwajKeiyzvf,25.0,19767.0,
2023-11-10,Stray Kids,LALALALA,https://youtu.be/dBDkYofMUs4,Boy,Major,1OG1NoKpZZLrMqMYCk9m84,https://api.spotify.com/v1/tracks/1OG1NoKpZZLrMqMYCk9m84,LALALALA,80.0,182224.0,2.0,0aJnGEZWIc1VCYlZOXv05a,ROCK-STAR,album,2023-11-10,8.0,https://api.spotify.com/v1/albums/0aJnGEZWIc1VCYlZOXv05a,73.0,,2dIgFjalVxs4ThymZ67YCE,Stray Kids,https://api.spotify.com/v1/artists/2dIgFjalVxs4ThymZ67YCE,80.0,15406501.0,"k-pop, k-pop boy group, pop"
2023-11-08,ONF,LOVE EFFECT (Japanese Version),https://youtu.be/DJMjkoGlDhg,Boy,Japanese,2e1gUS6Wv8GS8ZT6FMeE1J,https://api.spotify.com/v1/tracks/2e1gUS6Wv8GS8ZT6FMeE1J,ただ声一つ,72.0,161561.0,1.0,4XSyWcP9Ofb0aGunNVVV6t,ただ声一つ,single,2021-12-22,1.0,https://api.spotify.com/v1/albums/4XSyWcP9Ofb0aGunNVVV6t,59.0,,4kpQdAU7yPjqtiJsFcBTBb,ロクデナシ,https://api.spotify.com/v1/artists/4kpQdAU7yPjqtiJsFcBTBb,58.0,236830.0,japanese viral pop
2023-11-08,KISS OF LIFE,Bad News,https://youtu.be/U8A5sK5PRCI,Girl,Major,7AGq5qaaF9awHDaKuCvVjj,https://api.spotify.com/v1/tracks/7AGq5qaaF9awHDaKuCvVjj,Bad News,68.0,160386.0,1.0,6yDtQxvq1XRC7Y5qtS03Xx,Born to be XX,single,2023-11-08,7.0,https://api.spotify.com/v1/albums/6yDtQxvq1XRC7Y5qtS03Xx,65.0,,4TEK9tIkcoxib4GxT3O4ky,KISS OF LIFE,https://api.spotify.com/v1/artists/4TEK9tIkcoxib4GxT3O4ky,68.0,825513.0,"5th gen k-pop, k-pop girl group"
2023-11-08,SOOJIN,Agassy,https://youtu.be/1p2cafgpD1M,Girl Solo,Major,2DkO9y7DB9S9nBg5u0VDoW,https://api.spotify.com/v1/tracks/2DkO9y7DB9S9nBg5u0VDoW,AGASSY,60.0,165426.0,2.0,5FzkGrCoC8PIz1yz6oy8RK,AGASSY,single,2023-11-08,6.0,https://api.spotify.com/v1/albums/5FzkGrCoC8PIz1yz6oy8RK,50.0,,0kB3Vlf3xDNZQz6NjAPJV8,SOOJIN,https://api.spotify.com/v1/artists/0kB3Vlf3xDNZQz6NjAPJV8,42.0,315659.0,5th gen k-pop
2023-11-07,Kep1er,Grand Prix,https://youtu.be/4nAdvTkoP1Q,Girl,Japanese,37t14dNGV0NG5jYmiCjA2L,https://api.spotify.com/v1/tracks/37t14dNGV0NG5jYmiCjA2L,Grand Prix,39.0,187026.0,2.0,7vehBp2yn4AlDZw0SQ8IHf,Kep1going,album,2024-05-08,18.0,https://api.spotify.com/v1/albums/7vehBp2yn4AlDZw0SQ8IHf,46.0,,5R7AMwDeroq6Ls0COQYpS4,Kep1er,https://api.spotify.com/v1/artists/5R7AMwDeroq6Ls0COQYpS4,55.0,1540061.0,k-pop
2023-11-07,OMEGA X,Junk Food,https://youtu.be/P-hTDnRfvsI,Boy,Major,5aEdNj5hYLKwSiO9vKK552,https://api.spotify.com/v1/tracks/5aEdNj5hYLKwSiO9vKK552,JUNK FOOD,40.0,195293.0,2.0,4jd2zPWyPBE1mmX5MSkCH8,iykyk,single,2023-11-07,5.0,https://api.spotify.com/v1/albums/4jd2zPWyPBE1mmX5MSkCH8,33.0,,2FJYWlqgtoiBtXpOy9GGIF,OMEGA X,https://api.spotify.com/v1/artists/2FJYWlqgtoiBtXpOy9GGIF,40.0,254145.0,k-pop
2023-11-07,A.C.E,Effortless,https://youtu.be/xH9Cx9_54gM,Boy,Major,4QDtAYjXCAMqmbpCSHxipj,https://api.spotify.com/v1/tracks/4QDtAYjXCAMqmbpCSHxipj,Effortless,31.0,182241.0,1.0,3MJX54XKZt42AF509srJ8z,My Girl : “My Choice”,single,2024-02-22,7.0,https://api.spotify.com/v1/albums/3MJX54XKZt42AF509srJ8z,37.0,,25KT93FeotUTHC1dbLasxi,A.C.E,https://api.spotify.com/v1/artists/25KT93FeotUTHC1dbLasxi,43.0,1383336.0,"k-pop, k-pop boy group"
2023-11-06,Hyuna,Attitude,https://youtu.be/DcsOdk2GjGU,Girl Solo,Special,10wlaX6XHaWVYZRF7HbG8H,https://api.spotify.com/v1/tracks/10wlaX6XHaWVYZRF7HbG8H,Attitude,50.0,114546.0,1.0,10BUVVtnO0rZlbQBPJTrfj,Attitude,single,2024-05-02,4.0,https://api.spotify.com/v1/albums/10BUVVtnO0rZlbQBPJTrfj,48.0,,3UwlejyX2b458azZ7eCnHb,HyunA,https://api.spotify.com/v1/artists/3UwlejyX2b458azZ7eCnHb,50.0,2286380.0,k-pop
2023-11-06,Youngjae,Do It,https://youtu.be/IGiEvRpHcpA,Boy Solo,Major,7wqqCArjMYTtXRhw0uYLmc,https://api.spotify.com/v1/tracks/7wqqCArjMYTtXRhw0uYLmc,Do It,45.0,189320.0,2.0,18YFtCJFxZpaI768o4TVnB,Do It,album,2023-11-06,10.0,https://api.spotify.com/v1/albums/18YFtCJFxZpaI768o4TVnB,45.0,,5qUAtC3NwSLYme4JqjlGfQ,Youngjae,https://api.spotify.com/v1/artists/5qUAtC3NwSLYme4JqjlGfQ,43.0,292718.0,korean ost
2023-11-06,ZEROBASEONE,Crush,https://youtu.be/AZoZbtI67Yk,Boy,Major,2qiWQf7ka0C4XoA7JAZ1q5,https://api.spotify.com/v1/tracks/2qiWQf7ka0C4XoA7JAZ1q5,CRUSH,62.0,169040.0,3.0,5XHHcWUt6zy1nkbzt707ys,MELTING POINT,single,2023-11-06,5.0,https://api.spotify.com/v1/albums/5XHHcWUt6zy1nkbzt707ys,56.0,,7cjg7EkeZy3OI5o9Qthc6n,ZEROBASEONE,https://api.spotify.com/v1/artists/7cjg7EkeZy3OI5o9Qthc6n,63.0,597619.0,5th gen k-pop
2023-10-11,aespa,Drama,https://youtu.be/D8VEhcPeSlc,Girl,Major,5XWlyfo0kZ8LF7VSyfS4Ew,https://api.spotify.com/v1/tracks/5XWlyfo0kZ8LF7VSyfS4Ew,Drama,84.0,214973.0,1.0,5NMtxQJy4wq3mpo3ERVnLs,Drama - The 4th Mini Album,album,2023-11-10,7.0,https://api.spotify.com/v1/albums/5NMtxQJy4wq3mpo3ERVnLs,72.0,,6YVMFz59CuY7ngCxTxjpxE,aespa,https://api.spotify.com/v1/artists/6YVMFz59CuY7ngCxTxjpxE,74.0,5356226.0,k-pop girl group
2023-05-29,AB6IX,Loser,https://youtu.be/tQk6tR89eb0,Boy,Major,2jSKhV7zSImRqT4jBCFnEE,https://api.spotify.com/v1/tracks/2jSKhV7zSImRqT4jBCFnEE,LOSER,34.0,210400.0,2.0,0YXbjMgswczPCUdRsM19Ni,THE FUTURE IS OURS: LOST,single,2023-05-29,5.0,https://api.spotify.com/v1/albums/0YXbjMgswczPCUdRsM19Ni,24.0,,4y0wFJ5jmCUNRLZfsw1I7g,AB6IX,https://api.spotify.com/v1/artists/4y0wFJ5jmCUNRLZfsw1I7g,39.0,546107.0,"k-pop, k-pop boy group"
2023-05-29,CIX,"Save me, Kill me",https://youtu.be/ZkR33wOTTcA,Boy,Major,0Z5gF9M35PmrQooN2lDlkK,https://api.spotify.com/v1/tracks/0Z5gF9M35PmrQooN2lDlkK,"Save me, Kill me",48.0,217880.0,2.0,6z25pxVQFfJgi7ymbORA02,CIX 6th EP Album 'OK' Episode 2 : I'm OK,single,2023-05-29,4.0,https://api.spotify.com/v1/albums/6z25pxVQFfJgi7ymbORA02,36.0,,1lHfzEkKmmvdVDDDLKkcsd,CIX,https://api.spotify.com/v1/artists/1lHfzEkKmmvdVDDDLKkcsd,45.0,615890.0,k-pop
2023-05-28,EUNICE,BLUE ROS3(miracle),https://youtu.be/mh34oaf3KOI,Girl Solo,Major,5Qw1RPJX0ky6nkka2qY9l4,https://api.spotify.com/v1/tracks/5Qw1RPJX0ky6nkka2qY9l4,BLUE ROS3 (miracle),5.0,187600.0,1.0,5D2yVY2gWAVyt5R68Bb37q,BLUE ROS3 (miracle),single,2023-05-28,2.0,https://api.spotify.com/v1/albums/5D2yVY2gWAVyt5R68Bb37q,1.0,,1ptpMZmWJI8ENe5I7TzEqU,EUNICE,https://api.spotify.com/v1/artists/1ptpMZmWJI8ENe5I7TzEqU,16.0,1838.0,
2023-05-27,n.SSign,Monologue,https://youtu.be/Ms2dMlxaPSs,Boy,Minor,6QKAhOI2DySRwgV4TnMw9U,https://api.spotify.com/v1/tracks/6QKAhOI2DySRwgV4TnMw9U,Monologue,21.0,282920.0,1.0,4Ts9HvSQEIc3ZxAhe2ACkz,n.SSign PRE-DEBUT MINI ALBUM Repackage 'Monologue',single,2023-05-27,16.0,https://api.spotify.com/v1/albums/4Ts9HvSQEIc3ZxAhe2ACkz,17.0,,3IHvi45S5SITyNES9VzSjI,n.SSign,https://api.spotify.com/v1/artists/3IHvi45S5SITyNES9VzSjI,30.0,24439.0,"5th gen k-pop, k-pop boy group"
2023-05-26,BOYNEXTDOOR,One and Only,https://youtu.be/jizAb-SLvtM,Boy,Minor,7twsZBhfSJFeaDp2rFHP1d,https://api.spotify.com/v1/tracks/7twsZBhfSJFeaDp2rFHP1d,One and Only,67.0,167986.0,2.0,0wesgG3gMPRK5awyZFEPU2,WHO!,single,2023-05-30,3.0,https://api.spotify.com/v1/albums/0wesgG3gMPRK5awyZFEPU2,60.0,,4hnHLgMSOiqERWBL4jINP1,BOYNEXTDOOR,https://api.spotify.com/v1/artists/4hnHLgMSOiqERWBL4jINP1,64.0,582613.0,5th gen k-pop
2023-05-24,LE SSERAFIM,"Eve, Psyche & The Bluebeard’s wife",https://youtu.be/dZs_cLHfnNA,Girl,Minor,5zYrD1r49ex3WJk6iVIhfw,https://api.spotify.com/v1/tracks/5zYrD1r49ex3WJk6iVIhfw,"Eve, Psyche & the Bluebeard’s wife (feat. Demi Lovato)",51.0,185538.0,1.0,2VVf6P029Bw2sRXV721xui,"Eve, Psyche & the Bluebeard’s wife (feat. Demi Lovato)",single,2023-08-04,1.0,https://api.spotify.com/v1/albums/2VVf6P029Bw2sRXV721xui,37.0,,4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,https://api.spotify.com/v1/artists/4SpbR6yFEvexJuaBpgAU5p,77.0,5145483.0,k-pop girl group
2023-05-24,Yesung,Tsukanoma no Koi,https://youtu.be/TojVe_CYHjk,Boy,Japanese,27WqCs6kN18Uw2PtFHxCvr,https://api.spotify.com/v1/tracks/27WqCs6kN18Uw2PtFHxCvr,束の間の恋,29.0,199426.0,1.0,6QvUd4r5lYp7wJSS64woW6,君という桜の花びらが僕の心に舞い降りた。,single,2023-05-24,6.0,https://api.spotify.com/v1/albums/6QvUd4r5lYp7wJSS64woW6,24.0,,4hyF8Vtc73RYJr3RgTE2Zf,YESUNG,https://api.spotify.com/v1/artists/4hyF8Vtc73RYJr3RgTE2Zf,40.0,346528.0,k-pop
2023-05-24,SECRET NUMBER,DOXA,https://youtu.be/6Tr5wV1opKw,Girl,Major,0bppWj37HjYmRdm0VAPwvq,https://api.spotify.com/v1/tracks/0bppWj37HjYmRdm0VAPwvq,DOXA,45.0,185213.0,1.0,3KSJT0Iq93X4kpauHRx3Ml,DOXA,single,2023-05-24,2.0,https://api.spotify.com/v1/albums/3KSJT0Iq93X4kpauHRx3Ml,33.0,,7qxo9RTWfEoFKN7XGtNV6V,SECRET NUMBER,https://api.spotify.com/v1/artists/7qxo9RTWfEoFKN7XGtNV6V,43.0,247551.0,k-pop girl group
2023-05-24,Dreamcatcher,BONVOYAGE,https://youtu.be/RPNaYj6etb8,Girl,Major,3Jnwl9zlbFNEqKQjydxLxe,https://api.spotify.com/v1/tracks/3Jnwl9zlbFNEqKQjydxLxe,BONVOYAGE,55.0,213506.0,2.0,7D2DrBRs922elDgsyNrqjA,[Apocalypse : From us],single,2023-05-24,5.0,https://api.spotify.com/v1/albums/7D2DrBRs922elDgsyNrqjA,46.0,,5V1qsQHdXNm4ZEZHWvFnqQ,Dreamcatcher,https://api.spotify.com/v1/artists/5V1qsQHdXNm4ZEZHWvFnqQ,56.0,1351033.0,"k-pop, k-pop girl group"
2023-05-23,KARD,Icky,https://youtu.be/Dc9CkC6n0Z8,Co-ed,Major,1OhotmnsJBmsHaKwACYMgJ,https://api.spotify.com/v1/tracks/1OhotmnsJBmsHaKwACYMgJ,ICKY,61.0,179240.0,1.0,5xRkcPqJ3KO578D11kj9jd,KARD 6th Mini Album 'ICKY',single,2023-05-23,7.0,https://api.spotify.com/v1/albums/5xRkcPqJ3KO578D11kj9jd,53.0,,2JhAlkmukNvarUpGhTFXUQ,KARD,https://api.spotify.com/v1/artists/2JhAlkmukNvarUpGhTFXUQ,53.0,1944191.0,k-pop
2023-05-23,Kim Doah,Dreamwalking,https://youtu.be/L3AarH7ePsQ,Girl,Major,6MbHcqR7IBGUR8cUE9aLS4,https://api.spotify.com/v1/tracks/6MbHcqR7IBGUR8cUE9aLS4,In The Rain,32.0,218086.0,1.0,1HCjPwy3asgEGXF0U1465m,In The Rain,single,2021-09-30,1.0,https://api.spotify.com/v1/albums/1HCjPwy3asgEGXF0U1465m,19.0,,4sDsgLXhS6If9HrV2mwuSx,hooligan.,https://api.spotify.com/v1/artists/4sDsgLXhS6If9HrV2mwuSx,32.0,35708.0,v-pop
2023-05-23,Wooyoung (2PM),Off the Record,https://youtu.be/DrhtZvsebZk,Boy Solo,Japanese,47lTvvI1PR0H8bktWpwtcX,https://api.spotify.com/v1/tracks/47lTvvI1PR0H8bktWpwtcX,Off the record,18.0,212106.0,1.0,1iIPGbC21FsxaXM2KX7hnd,Off the record,single,2023-05-23,1.0,https://api.spotify.com/v1/albums/1iIPGbC21FsxaXM2KX7hnd,7.0,,6VEcSJIEjSzCf7P6EY4mrL,WOOYOUNG,https://api.spotify.com/v1/artists/6VEcSJIEjSzCf7P6EY4mrL,15.0,1505.0,
2023-05-23,BOYNEXTDOOR,But I Like You,https://youtu.be/_ItgMr1bMYc,Boy,Minor,3cJgwAm8FRkgjRIGatdRct,https://api.spotify.com/v1/tracks/3cJgwAm8FRkgjRIGatdRct,But I Like You,66.0,137400.0,1.0,0wesgG3gMPRK5awyZFEPU2,WHO!,single,2023-05-30,3.0,https://api.spotify.com/v1/albums/0wesgG3gMPRK5awyZFEPU2,60.0,,4hnHLgMSOiqERWBL4jINP1,BOYNEXTDOOR,https://api.spotify.com/v1/artists/4hnHLgMSOiqERWBL4jINP1,64.0,582613.0,5th gen k-pop
2023-05-22,ORβIT,Fun,https://youtu.be/bYcMZ4qlH-c,Boy,Japanese,6XAKZMrvMl9ldIu6ndCHfD,https://api.spotify.com/v1/tracks/6XAKZMrvMl9ldIu6ndCHfD,FUN,22.0,206840.0,1.0,2OIOEfkTOBcy1cWQdyo904,FUN,single,2023-05-09,1.0,https://api.spotify.com/v1/albums/2OIOEfkTOBcy1cWQdyo904,10.0,,5nIjW1OJiqkhJsdHWBfKrN,ORβIT,https://api.spotify.com/v1/artists/5nIjW1OJiqkhJsdHWBfKrN,24.0,23082.0,j-pop boy group
2023-05-22,Joohoney,Freedom,https://youtu.be/QJEolcMlap4,Boy Solo,Major,5UA91Wf0dAxnCPbFdJJv0a,https://api.spotify.com/v1/tracks/5UA91Wf0dAxnCPbFdJJv0a,FREEDOM,45.0,211480.0,3.0,6cnmwaHjTjBy3PbLdh6nla,LIGHTS,single,2023-05-22,6.0,https://api.spotify.com/v1/albums/6cnmwaHjTjBy3PbLdh6nla,36.0,,4rpOWirhzqN7NPgRX76l1k,JOOHONEY,https://api.spotify.com/v1/artists/4rpOWirhzqN7NPgRX76l1k,35.0,312705.0,k-pop
2023-05-22,ENHYPEN,Bite Me,https://youtu.be/wXFLzODIdUI,Boy,Major,7mpdNiaQvygj2rHoxkzMfa,https://api.spotify.com/v1/tracks/7mpdNiaQvygj2rHoxkzMfa,Bite Me,80.0,157531.0,2.0,7q65W5gVANjh1j1KXLeU0f,DARK BLOOD,single,2023-05-22,6.0,https://api.spotify.com/v1/albums/7q65W5gVANjh1j1KXLeU0f,71.0,,5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,https://api.spotify.com/v1/artists/5t5FqBwTcgKTaWmfEbwQY9,76.0,8694233.0,"anime, k-pop boy group"
2023-05-21,3YE,My Eye (Fan Song),https://youtu.be/VeijarGy2X0,Girl,Special,1MiJk3dXC5jzhvLFP0dUM7,https://api.spotify.com/v1/tracks/1MiJk3dXC5jzhvLFP0dUM7,Thức Giấc,60.0,269021.0,1.0,5g1CmwPBfBGvODvhQdi9oi,Thức Giấc,single,2021-07-14,1.0,https://api.spotify.com/v1/albums/5g1CmwPBfBGvODvhQdi9oi,46.0,,6zUWZmyi5MLOEynQ5wCI5f,Da LAB,https://api.spotify.com/v1/artists/6zUWZmyi5MLOEynQ5wCI5f,55.0,996620.0,"indie viet, v-pop, vietnamese hip hop"
2023-05-20,N.Flying,Blue Moon,https://youtu.be/_8SnRN0114k,Boy,Minor,77WBsNSTTDrp7rkZEsbAcv,https://api.spotify.com/v1/tracks/77WBsNSTTDrp7rkZEsbAcv,Blue Moon,45.0,215093.0,1.0,2dGSPxLjF87UHncjk75Px4,Once in a BLUE MOON,single,2023-05-20,2.0,https://api.spotify.com/v1/albums/2dGSPxLjF87UHncjk75Px4,32.0,,2ZmXexIJAD7PgABrj0qQRb,N.Flying,https://api.spotify.com/v1/artists/2ZmXexIJAD7PgABrj0qQRb,49.0,819351.0,"k-pop, k-pop boy group, k-rock"
2023-05-19,BLACKSWAN,Karma,https://youtu.be/ACZtD__YK90,Girl,Major,0AZ5C3305mRKWX1x0hDF39,https://api.spotify.com/v1/tracks/0AZ5C3305mRKWX1x0hDF39,Karma,45.0,195466.0,1.0,6svUGnoz4ra10k5993SGvc,That Karma,single,2023-05-20,4.0,https://api.spotify.com/v1/albums/6svUGnoz4ra10k5993SGvc,38.0,,2ujaWf015QoP7x1u20Yq5G,BLACKSWAN,https://api.spotify.com/v1/artists/2ujaWf015QoP7x1u20Yq5G,33.0,160820.0,k-pop girl group
2023-05-18,ATBO,Next to Me,https://youtu.be/-I0Yj7NLxu0,Boy,Major,35pgNknwrEIUQByD7ZcGQH,https://api.spotify.com/v1/tracks/35pgNknwrEIUQByD7ZcGQH,Next to Me,31.0,200413.0,2.0,5jiLdsyFP8bDMu2LcSL8e4,The Beginning : 飛上,single,2023-05-18,6.0,https://api.spotify.com/v1/albums/5jiLdsyFP8bDMu2LcSL8e4,23.0,,3bwO3gNZVmHwaBttv739g7,ATBO,https://api.spotify.com/v1/artists/3bwO3gNZVmHwaBttv739g7,24.0,58468.0,k-pop boy group
2023-05-17,IVE,Not your Girl,https://youtu.be/Jt7lcS77pto,Girl,Special,05aq7OhxdoLiUKOigmiqcj,https://api.spotify.com/v1/tracks/05aq7OhxdoLiUKOigmiqcj,NOT YOUR GIRL,55.0,202106.0,8.0,38VzP4yWfHdHafITKKRHEB,I've IVE,album,2023-04-10,11.0,https://api.spotify.com/v1/albums/38VzP4yWfHdHafITKKRHEB,69.0,,6RHTUrRF63xao58xh9FXYJ,IVE,https://api.spotify.com/v1/artists/6RHTUrRF63xao58xh9FXYJ,73.0,4086413.0,k-pop girl group
2023-05-17,Mijoo,Movie Star,https://youtu.be/iSUSSjw3RVc,Girl Solo,Major,4W8ixcvNvwWW5cdYSNlsiz,https://api.spotify.com/v1/tracks/4W8ixcvNvwWW5cdYSNlsiz,Movie Star,43.0,188426.0,1.0,5JaoZz8TeXaVHXamr7H2GB,Movie Star,single,2023-05-17,2.0,https://api.spotify.com/v1/albums/5JaoZz8TeXaVHXamr7H2GB,30.0,,3kDLzk5AtS3cQaVXkISAzO,MIJOO,https://api.spotify.com/v1/artists/3kDLzk5AtS3cQaVXkISAzO,25.0,15200.0,5th gen k-pop
2023-05-17,YOUNITE,Waterfall,https://youtu.be/0Ahim5aJmp8,Boy,Major,4QxTg2DuJPzY8pXNDWAcow,https://api.spotify.com/v1/tracks/4QxTg2DuJPzY8pXNDWAcow,WATERFALL,32.0,180495.0,2.0,1JIBD2xuWX2cdGLoHvBdoc,BIT Part.1,single,2023-05-17,5.0,https://api.spotify.com/v1/albums/1JIBD2xuWX2cdGLoHvBdoc,23.0,,4l4eMvpA4K7X02j08cbkNV,YOUNITE,https://api.spotify.com/v1/artists/4l4eMvpA4K7X02j08cbkNV,32.0,72694.0,k-pop boy group
2023-05-16,Billlie,GingaMingaYo (the strange world) - Japanese ver. -,https://youtu.be/a7d5aFNh-YE,Girl,Japanese,2eRWDUDiv61PuDt0mtF7mV,https://api.spotify.com/v1/tracks/2eRWDUDiv61PuDt0mtF7mV,GingaMingaYo (the strange world) - Japanese ver. -,21.0,217266.0,1.0,05iDC0HO6QfCmceh6V0HJY,GingaMingaYo (the strange world) - Japanese ver. -,single,2023-05-17,4.0,https://api.spotify.com/v1/albums/05iDC0HO6QfCmceh6V0HJY,13.0,,2GQxKDojobwBjZMPf7aoh0,Billlie,https://api.spotify.com/v1/artists/2GQxKDojobwBjZMPf7aoh0,47.0,606185.0,k-pop
2023-05-16,VeriVery,Crazy Like That,https://youtu.be/c46Psa0YiuA,Boy,Major,3YKVnTgamsTa6zzimeaJXc,https://api.spotify.com/v1/tracks/3YKVnTgamsTa6zzimeaJXc,Crazy Like That,31.0,191986.0,1.0,0G24S1Jv4NSKhPuDXVtiU6,Liminality - EP.DREAM,single,2023-05-16,4.0,https://api.spotify.com/v1/albums/0G24S1Jv4NSKhPuDXVtiU6,20.0,,1fWUcRSok57yRm8gPKj1Fc,VERIVERY,https://api.spotify.com/v1/artists/1fWUcRSok57yRm8gPKj1Fc,36.0,360301.0,"k-pop, k-pop boy group"
2023-05-15,Xdinary Heroes,Dear H.,https://youtu.be/z6veDdj2gV0,Boy,Minor,6yzHKyNLHZQDZzTuQrRF0G,https://api.spotify.com/v1/tracks/6yzHKyNLHZQDZzTuQrRF0G,Dear H.,49.0,177413.0,7.0,3jkLKeTkRsRehIUkPFHubG,Deadlock,album,2023-04-26,7.0,https://api.spotify.com/v1/albums/3jkLKeTkRsRehIUkPFHubG,53.0,,1khChLj7REGqjM043PlYyn,Xdinary Heroes,https://api.spotify.com/v1/artists/1khChLj7REGqjM043PlYyn,58.0,1040104.0,k-pop boy group
